## reporting unit PofZ values from gsi_sim.  These are plug-in values of type indicated by the file name
IndivName	LocNum	Norton	Upper_Yukon	Middle_Yukon	Lower_Yukon	Bristol_Bay_Kusk
KEEK05_11	280	0.00051805	0.00000000	0.00000000	0.00496405	0.99451790
KEEK05_12	281	0.00013483	0.00000000	0.00000000	0.00011092	0.99975425
KEEK05_13	281	0.00093501	0.00000000	0.00000000	0.00018245	0.99888254
KEEK05_14	279	0.00280869	0.00000000	0.00000000	0.00606837	0.99112294
KEEK05_15	280	0.00013684	0.00000000	0.00000000	0.00004158	0.99982158
KEEK05_16	280	0.00144790	0.00000000	0.00000000	0.00498101	0.99357109
KEEK05_17	281	0.00173568	0.00000000	0.00000000	0.04286878	0.95539554
KEEK05_18	280	0.00009183	0.00000000	0.00000000	0.06868156	0.93122661
KEEK05_19	281	0.00000033	0.00000000	0.00000000	0.00176523	0.99823444
KEEK05_20	280	0.00091090	0.00000000	0.00000000	0.04051993	0.95856917
KEEK05_21	281	0.00037252	0.00000000	0.00000000	0.00764561	0.99198187
KEEK05_22	281	0.01222731	0.00000000	0.00000017	0.09148014	0.89629238
KEEK05_23	279	0.00046371	0.00000000	0.00000000	0.02023764	0.97929865
KEEK05_24	281	0.63238997	0.00000000	0.00000000	0.00044119	0.36716884
KEEK05_25	280	0.00000498	0.00000000	0.00000000	0.00486568	0.99512935
KEEK05_26	280	0.00045649	0.00000000	0.00000000	0.00573852	0.99380499
KEEK05_27	281	0.01173977	0.00000000	0.00000000	0.90836052	0.07989972
KEEK05_28	280	0.00001142	0.00000000	0.00000000	0.00025377	0.99973481
KEEK05_29	281	0.00049199	0.00000000	0.00000000	0.00872124	0.99078677
KEEK05_30	279	0.00005376	0.00000000	0.00000000	0.10331605	0.89663020
KEEK05_31	280	0.02939458	0.00000000	0.00000000	0.05417294	0.91643247
KEEK05_32	279	0.00353642	0.00000000	0.00000000	0.00181762	0.99464595
KEEK05_33	278	0.00024806	0.00000000	0.00000000	0.00248100	0.99727094
KEEK05_34	280	0.02622855	0.00000000	0.00000000	0.02118866	0.95258279
KEEK05_35	281	0.00002273	0.00000000	0.00000000	0.01449938	0.98547789
KEEK05_36	281	0.00039030	0.00000000	0.00000000	0.00082905	0.99878065
KEEK05_37	279	0.24154760	0.00000000	0.00000000	0.00271304	0.75573936
KEEK05_38	280	0.00280767	0.00000000	0.00000000	0.16434540	0.83284693
KEEK05_39	281	0.00182034	0.00000000	0.00000000	0.01684432	0.98133534
KEEK05_40	281	0.00000013	0.00000000	0.00000000	0.00008282	0.99991705
KEEK05_41	279	0.02450128	0.00000000	0.00000000	0.14192483	0.83357389
KEEK05_42	281	0.00000610	0.00000000	0.00000000	0.00008912	0.99990478
KEEK05_43	271	0.00005919	0.00000000	0.00000000	0.00310367	0.99683713
KEEK05_44	277	0.00003620	0.00000000	0.00000000	0.00022143	0.99974237
KEEK05_45	281	0.00010842	0.00000000	0.00000000	0.00037408	0.99951750
KEEK05_46	281	0.00325850	0.00000000	0.00000000	0.07964337	0.91709813
KEEK05_47	281	0.00000252	0.00000000	0.00000000	0.10155409	0.89844339
KEEK05_48	279	0.00314308	0.00000000	0.00000000	0.02695433	0.96990259
KEEK05_49	279	0.00025352	0.00000000	0.00000000	0.00004834	0.99969814
KEEK05_50	280	0.00183988	0.00000000	0.00000000	0.13067837	0.86748175
KEEK05_51	281	0.00038996	0.00000000	0.00000000	0.00016290	0.99944714
KEEK05_52	279	0.00221580	0.00000000	0.00000000	0.00002603	0.99775818
KEEK05_53	279	0.00008419	0.00000000	0.00000000	0.01290670	0.98700911
KEEK05_54	281	0.00623898	0.00000000	0.00000000	0.08396639	0.90979462
KEEK05_55	281	0.00406740	0.00000000	0.00000000	0.06225798	0.93367462
KEEK05_56	281	0.01156744	0.00000000	0.00000000	0.00548251	0.98295005
KEEK05_57	281	0.00004312	0.00000000	0.00000000	0.00018645	0.99977043
KEEK05_58	281	0.00005058	0.00000000	0.00000000	0.00007642	0.99987300
KEEK05_59	280	0.00221224	0.00000000	0.00000000	0.00141783	0.99636993
KEEK05_60	281	0.00267740	0.00000000	0.00000000	0.06115084	0.93617176
KEEK05_61	281	0.00666073	0.00000000	0.00000000	0.08523036	0.90810890
KEEK05_62	281	0.00033331	0.00000000	0.00000000	0.00011827	0.99954843
KEEK05_63	280	0.00072779	0.00000000	0.00000000	0.00486642	0.99440580
KEEK05_64	280	0.00253735	0.00000000	0.00000000	0.02322328	0.97423937
KEEK05_65	278	0.00007292	0.00000000	0.00000000	0.00216758	0.99775950
KEEK05_66	281	0.00001010	0.00000000	0.00000000	0.00058360	0.99940630
KEEK05_67	281	0.00015160	0.00000000	0.00000002	0.00122663	0.99862175
KEEK05_68	281	0.00009918	0.00000000	0.00000000	0.05737599	0.94252483
KEEK05_69	281	0.00161245	0.00000000	0.00000000	0.69181532	0.30657223
KEEK05_70	281	0.00075460	0.00000000	0.00000000	0.18247459	0.81677081
KEEK05_71	280	0.00033329	0.00000000	0.00000000	0.01400003	0.98566667
KEEK05_72	280	0.00032781	0.00000000	0.00000000	0.00008353	0.99958866
KEEK05_73	276	0.00001216	0.00000000	0.00000000	0.00007135	0.99991649
KEEK05_74	280	0.00594622	0.00000000	0.00000000	0.01310189	0.98095189
KEEK05_75	280	0.09427209	0.00000000	0.00000000	0.04407710	0.86165081
KEEK05_76	281	0.02025811	0.00000000	0.00000000	0.23886914	0.74087274
KGAGA06_1	280	0.00001030	0.00000000	0.00000000	0.02185991	0.97812979
KGAGA06_2	281	0.00018425	0.00000000	0.00000000	0.00332377	0.99649198
KGAGA06_3	281	0.01484760	0.00000000	0.00000000	0.01499035	0.97016205
KGAGA06_4	279	0.00001928	0.00000000	0.00000000	0.00911244	0.99086828
KGAGA06_5	280	0.00036249	0.00000000	0.00000000	0.00067299	0.99896452
KGAGA06_6	281	0.00073127	0.00000000	0.00000018	0.00090026	0.99836829
KGAGA06_7	280	0.00030035	0.00000000	0.00000000	0.00307296	0.99662669
KGAGA06_8	281	0.00019617	0.00000000	0.00000000	0.00613279	0.99367104
KGAGA06_9	281	0.00281585	0.00000000	0.00000000	0.29454761	0.70263654
KGAGA06_10	281	0.00324937	0.00000000	0.00000000	0.00144713	0.99530350
KGAGA06_11	281	0.01182554	0.00000000	0.00000000	0.00002213	0.98815233
KGAGA06_12	281	0.00615856	0.00000000	0.00000000	0.62324753	0.37059391
KGAGA06_13	280	0.00003763	0.00000000	0.00000000	0.00004113	0.99992124
KGAGA06_14	281	0.00270910	0.00000000	0.00000000	0.17727761	0.82001328
KGAGA06_15	281	0.00132128	0.00000000	0.00000000	0.01265110	0.98602762
KGAGA06_16	280	0.00099504	0.00000000	0.00000000	0.00012576	0.99887921
KGAGA06_17	280	0.01039947	0.00000000	0.00000000	0.00065062	0.98894991
KGAGA06_18	279	0.00001946	0.00000000	0.00000000	0.02762235	0.97235820
KGAGA06_19	281	0.00101006	0.00000000	0.00000000	0.22857962	0.77041032
KGAGA06_20	281	0.00036546	0.00000000	0.00000000	0.00009379	0.99954075
KGAGA06_21	281	0.01424834	0.00000000	0.00000000	0.61148750	0.37426416
KGAGA06_22	281	0.00000187	0.00000000	0.00000000	0.00008285	0.99991527
KGAGA06_23	281	0.00002482	0.00000000	0.00000000	0.01122422	0.98875096
KGAGA06_24	281	0.00074193	0.00000000	0.00000001	0.00016507	0.99909299
KGAGA06_25	280	0.00136851	0.00000000	0.00000000	0.00287195	0.99575955
KGAGA06_26	281	0.00004466	0.00000000	0.00000000	0.00517822	0.99477712
KGAGA06_27	281	0.00030486	0.00000000	0.00000000	0.00369506	0.99600008
KGAGA06_28	280	0.00286205	0.00000000	0.00000000	0.52125278	0.47588517
KGAGA06_29	280	0.00042412	0.00000000	0.00000108	0.08485791	0.91471688
KGAGA06_30	280	0.00059974	0.00000000	0.00000000	0.00026669	0.99913358
KGAGA06_31	281	0.00101501	0.00000000	0.00000000	0.00321651	0.99576847
KGAGA06_32	281	0.00020879	0.00000000	0.00000000	0.42048339	0.57930782
KGAGA06_33	279	0.00000492	0.00000000	0.00000000	0.00169264	0.99830244
KGAGA06_34	281	0.00017345	0.00000000	0.00000000	0.02937609	0.97045046
KGAGA06_35	280	0.00230633	0.00000000	0.00000000	0.00104814	0.99664553
KGAGA06_36	275	0.00002225	0.00000000	0.00000000	0.01370635	0.98627140
KGAGA06_37	281	0.00761230	0.00000000	0.00000000	0.96532391	0.02706379
KGAGA06_38	281	0.02636587	0.00000000	0.00000000	0.58468766	0.38894647
KGAGA06_39	281	0.00034880	0.00000000	0.00000000	0.00683391	0.99281729
KGAGA06_40	281	0.00141724	0.00000000	0.00000000	0.00728665	0.99129611
KGAGA06_41	269	0.00025432	0.00000000	0.00000000	0.00898907	0.99075661
KGAGA06_42	281	0.00000717	0.00000000	0.00000000	0.00045696	0.99953587
KGAGA06_43	281	0.00002282	0.00000000	0.00000000	0.00545485	0.99452233
KGAGA06_44	276	0.00026871	0.00000000	0.00000000	0.03238224	0.96734905
KGAGA06_45	280	0.00055090	0.00000000	0.00000000	0.08235276	0.91709635
KGAGA06_46	280	0.00007357	0.00000000	0.00000000	0.00520025	0.99472618
KGAGA06_47	281	0.00002926	0.00000000	0.00000000	0.00027462	0.99969613
KGAGA06_48	281	0.00103355	0.00000000	0.00000000	0.05525449	0.94371196
KGAGA06_49	281	0.00008229	0.00000000	0.00000000	0.04647197	0.95344574
KGAGA06_50	281	0.00000422	0.00000000	0.00000000	0.00009184	0.99990394
KGAGA06_51	280	0.00202176	0.00000000	0.00000000	0.00026436	0.99771387
KGAGA06_52	281	0.00001509	0.00000000	0.00000005	0.00027510	0.99970976
KGAGA06_53	281	0.00039262	0.00000000	0.00000000	0.00143195	0.99817543
KGAGA06_54	281	0.00005411	0.00000000	0.00000000	0.00006755	0.99987834
KGAGA06_55	281	0.00002938	0.00000000	0.00000000	0.00014563	0.99982499
KGAGA06_56	280	0.00014386	0.00000000	0.00000000	0.00034793	0.99950822
KGAGA06_57	280	0.00000655	0.00000000	0.00000000	0.01988884	0.98010461
KGAGA06_58	280	0.00000141	0.00000000	0.00000000	0.00434641	0.99565218
KGAGA06_59	273	0.00140436	0.00000000	0.00000000	0.02376413	0.97483151
KGAGA06_60	280	0.07699018	0.00000000	0.00000000	0.01157765	0.91143217
KGAGA06_61	281	0.00002007	0.00000000	0.00000000	0.00065863	0.99932130
KGAGA06_62	280	0.00604490	0.00000000	0.00000000	0.02632427	0.96763083
KGAGA06_63	280	0.00026829	0.00000000	0.00000000	0.00512424	0.99460748
KGAGA06_64	281	0.00055181	0.00000000	0.00000000	0.00046362	0.99898457
KGAGA06_65	281	0.00270470	0.00000000	0.00000004	0.11374379	0.88355147
KGAGA06_66	279	0.00007389	0.00000000	0.00000000	0.00045065	0.99947545
KGAGA06_67	276	0.01362021	0.00000000	0.00000000	0.00436650	0.98201329
KGAGA06_68	280	0.00000080	0.00000000	0.00000000	0.00009808	0.99990112
KGAGA06_69	281	0.00027645	0.00000000	0.00000000	0.00028021	0.99944334
KGAGA06_70	281	0.00390853	0.00000000	0.00000000	0.00548511	0.99060636
KGAGA06_71	281	0.00038216	0.00000000	0.00000000	0.00050173	0.99911611
KGAGA06_72	281	0.00005215	0.00000000	0.00000000	0.00809089	0.99185695
KGAGA06_73	279	0.00361076	0.00000000	0.00000000	0.03422872	0.96216051
KGAGA06_74	281	0.00001691	0.00000000	0.00000000	0.00001483	0.99996826
KGAGA06_75	278	0.00024263	0.00000000	0.00000000	0.00138008	0.99837729
KGAGA06_76	281	0.00002762	0.00000000	0.00000000	0.03872544	0.96124695
KGAGA06_77	281	0.00188308	0.00000000	0.00000000	0.00896644	0.98915048
KGAGA06_78	279	0.00005127	0.00000000	0.00000000	0.00049743	0.99945131
KGAGA06_79	280	0.00035910	0.00000000	0.00000000	0.01036326	0.98927764
KGAGA06_80	281	0.00145512	0.00000000	0.00000000	0.16604690	0.83249798
KGAGA06_81	281	0.00000235	0.00000000	0.00000000	0.00001725	0.99998040
KGAGA06_82	280	0.00038498	0.00000000	0.00000000	0.02241152	0.97720350
KGAGA06_83	279	0.00012509	0.00000000	0.00000000	0.00018416	0.99969075
KGAGA06_84	281	0.36747305	0.00000000	0.00310388	0.26148393	0.36793914
KGAGA06_85	281	0.00177339	0.00000000	0.00000000	0.00030324	0.99792337
KGAGA06_86	279	0.00026526	0.00000000	0.00000002	0.00932555	0.99040917
KGAGA06_87	281	0.01901967	0.00000000	0.00000000	0.19136219	0.78961814
KGAGA06_88	277	0.51683803	0.00000000	0.00000000	0.00000392	0.48315805
KGAGA06_89	281	0.00014056	0.00000000	0.00000000	0.00445149	0.99540795
KGAGA06_90	281	0.00015874	0.00000000	0.00000000	0.00026945	0.99957181
KGAGA06_91	281	0.12452632	0.00000000	0.00000000	0.00001092	0.87546276
KGAGA06_92	280	0.00016225	0.00000000	0.00000000	0.00017389	0.99966386
KGAGA06_93	281	0.00237709	0.00000000	0.00000000	0.00116779	0.99645512
KGAGA06_94	281	0.00000103	0.00000000	0.00000035	0.02354936	0.97644926
KGEOR05_1	281	0.00016376	0.00000000	0.00000000	0.04006408	0.95977217
KGEOR05_2	281	0.00001693	0.00000000	0.00000000	0.00001100	0.99997207
KGEOR05_3	281	0.00266046	0.00000000	0.00000000	0.03965361	0.95768592
KGEOR05_4	281	0.55514079	0.00000000	0.00000000	0.00781252	0.43704669
KGEOR05_5	280	0.00052875	0.00000000	0.00000000	0.00364711	0.99582414
KGEOR05_6	281	0.00000907	0.00000000	0.00000000	0.00670379	0.99328714
KGEOR05_7	280	0.00000947	0.00000000	0.00000000	0.00670809	0.99328245
KGEOR05_8	281	0.00008783	0.00000000	0.00000000	0.00461082	0.99530135
KGEOR05_9	280	0.00042655	0.00000000	0.00000000	0.00061063	0.99896282
KGEOR05_10	281	0.00000371	0.00000000	0.00000000	0.00004189	0.99995440
KGEOR05_11	281	0.00028148	0.00000000	0.00000001	0.01333746	0.98638105
KGEOR05_12	278	0.00000259	0.00000000	0.00000000	0.00028010	0.99971731
KGEOR05_13	281	0.00072964	0.00000000	0.00000000	0.01292939	0.98634097
KGEOR05_14	281	0.00019505	0.00000000	0.00000000	0.00084324	0.99896172
KGEOR05_15	281	0.01233724	0.00000000	0.00000000	0.00024618	0.98741658
KGEOR05_16	280	0.00322600	0.00000000	0.00000000	0.02016657	0.97660743
KGEOR05_17	278	0.00018519	0.00000000	0.00000000	0.00019535	0.99961945
KGEOR05_18	281	0.00023096	0.00000000	0.00000000	0.00215138	0.99761766
KGEOR05_19	280	0.00000620	0.00000000	0.00000000	0.00002130	0.99997250
KGEOR05_20	280	0.00001182	0.00000000	0.00000000	0.00099908	0.99898910
KGEOR05_21	280	0.00029839	0.00000000	0.00000000	0.00125720	0.99844441
KGEOR05_22	281	0.00149417	0.00000000	0.00000000	0.00004529	0.99846054
KGEOR05_23	280	0.00021188	0.00000000	0.00000000	0.37314343	0.62664468
KGEOR05_24	281	0.00004601	0.00000000	0.00000000	0.00000035	0.99995363
KGEOR05_25	281	0.00003983	0.00000000	0.00000000	0.00165719	0.99830297
KGEOR05_26	281	0.01369668	0.00000000	0.00000000	0.01311398	0.97318935
KGEOR05_27	280	0.00008644	0.00000000	0.00000000	0.01274322	0.98717034
KGEOR05_28	281	0.00209324	0.00000000	0.00000000	0.06067798	0.93722878
KGEOR05_29	281	0.00012374	0.00000000	0.00000000	0.00026848	0.99960778
KGEOR05_30	278	0.00006078	0.00000000	0.00000000	0.04116200	0.95877722
KGEOR05_31	281	0.01156705	0.00000000	0.00000000	0.01539717	0.97303577
KGEOR05_32	280	0.00003169	0.00000000	0.00000000	0.00006748	0.99990083
KGEOR05_33	273	0.11907225	0.00000000	0.00000000	0.00027431	0.88065344
KGEOR05_34	281	0.00035336	0.00000000	0.00000000	0.00306767	0.99657897
KGEOR05_35	281	0.00659210	0.00000000	0.00000000	0.01217067	0.98123723
KGEOR05_36	281	0.00010091	0.00000000	0.00000000	0.19276065	0.80713844
KGEOR05_37	280	0.00035401	0.00000000	0.00000000	0.01633373	0.98331225
KGEOR05_38	280	0.00059735	0.00000000	0.00000000	0.00032771	0.99907494
KGEOR05_39	281	0.00281071	0.00000000	0.00000000	0.00133186	0.99585742
KGEOR05_40	281	0.00006183	0.00000000	0.00000000	0.00212483	0.99781334
KGEOR05_41	276	0.00035930	0.00000000	0.00000000	0.00041033	0.99923037
KGEOR05_42	281	0.00009942	0.00000000	0.00000000	0.93304194	0.06685864
KGEOR05_43	281	0.00655610	0.00000000	0.00000000	0.00035022	0.99309368
KGEOR05_44	281	0.00000222	0.00000000	0.00000000	0.00004227	0.99995551
KGEOR05_45	280	0.00001815	0.00000000	0.00000000	0.00018226	0.99979959
KGEOR05_46	276	0.01156021	0.00000000	0.00000000	0.00860043	0.97983936
KGEOR05_47	281	0.00005984	0.00000000	0.00000000	0.00437358	0.99556657
KGEOR05_48	279	0.00027914	0.00000000	0.00000000	0.02925029	0.97047057
KGEOR05_49	281	0.69178180	0.00000000	0.00000000	0.00734744	0.30087075
KGEOR05_50	281	0.00193640	0.00000000	0.00000000	0.02062333	0.97744027
KGEOR05_51	280	0.00035053	0.00000000	0.00000000	0.00001683	0.99963264
KGEOR05_52	277	0.00000129	0.00000000	0.00000000	0.00005316	0.99994554
KGEOR05_53	280	0.00028079	0.00000000	0.00000000	0.00063632	0.99908289
KGEOR05_54	280	0.00089997	0.00000000	0.00000001	0.00393463	0.99516539
KGEOR05_55	279	0.00000636	0.00000000	0.00000000	0.00070018	0.99929346
KGEOR05_56	280	0.00037761	0.00000000	0.00000000	0.00612062	0.99350177
KGEOR05_57	280	0.00001073	0.00000000	0.00000000	0.04158241	0.95840686
KGEOR05_58	279	0.00022275	0.00000000	0.00000000	0.00052024	0.99925700
KGEOR05_59	279	0.00016887	0.00000000	0.00000000	0.01917964	0.98065148
KGEOR05_60	280	0.00028251	0.00000000	0.00000000	0.00002865	0.99968885
KGEOR05_61	280	0.31151453	0.00000000	0.00000000	0.00056404	0.68792143
KGEOR05_62	281	0.00002359	0.00000000	0.00000000	0.00009919	0.99987722
KGEOR05_63	280	0.00008578	0.00000000	0.00000000	0.00055807	0.99935615
KGEOR05_64	281	0.00005976	0.00000000	0.00000000	0.01012180	0.98981843
KGEOR05_65	279	0.00000138	0.00000000	0.00000000	0.00000191	0.99999671
KGEOR05_66	280	0.00017071	0.00000000	0.00000000	0.00007108	0.99975821
KGEOR05_67	280	0.00086964	0.00000000	0.00000000	0.00052740	0.99860297
KGEOR05_68	279	0.00177868	0.00000000	0.00000000	0.00025328	0.99796804
KGEOR05_69	279	0.00002933	0.00000000	0.00000000	0.00076570	0.99920497
KGEOR05_70	281	0.25577062	0.00000000	0.00000000	0.00042669	0.74380270
KGEOR05_71	281	0.00031451	0.00000000	0.00000000	0.00759930	0.99208619
KGEOR05_72	281	0.00008783	0.00000000	0.00000000	0.00461082	0.99530135
KGEOR05_73	280	0.00000604	0.00000000	0.00000000	0.00109306	0.99890090
KGEOR05_74	281	0.00023096	0.00000000	0.00000000	0.00215138	0.99761766
KGEOR05_75	281	0.00010271	0.00000000	0.00000000	0.00000175	0.99989554
KGEOR05_76	281	0.00007108	0.00000000	0.00000000	0.00004983	0.99987909
KGEOR05_77	277	0.00067680	0.00000000	0.00000000	0.00029250	0.99903070
KGEOR05_78	281	0.02014993	0.00000000	0.00000000	0.00121441	0.97863566
KGEOR05_79	280	0.00081180	0.00000000	0.00000000	0.00016200	0.99902620
KGEOR05_80	279	0.00021348	0.00000000	0.00000000	0.00127654	0.99850998
KGEOR05_81	280	0.00007286	0.00000000	0.00000000	0.00000681	0.99992033
KGEOR05_82	281	0.00002564	0.00000000	0.00000000	0.00007405	0.99990030
KGEOR05_83	280	0.00010003	0.00000000	0.00000000	0.93257772	0.06732225
KGEOR05_84	281	0.00000907	0.00000000	0.00000000	0.00670379	0.99328714
KGEOR05_85	281	0.00105018	0.00000000	0.00000000	0.00491266	0.99403716
KGEOR05_86	279	0.00600427	0.00000000	0.00000000	0.09483439	0.89916133
KGEOR05_87	279	0.00112971	0.00000000	0.00000000	0.00007524	0.99879505
KGEOR05_88	281	0.06136318	0.00000000	0.00000000	0.00001428	0.93862254
KGEOR05_89	281	0.00187021	0.00000000	0.00000001	0.24848946	0.74964032
KGEOR05_90	280	0.00397558	0.00000000	0.00000004	0.05679958	0.93922480
KGEOR05_91	280	0.00025949	0.00000000	0.00000000	0.00005168	0.99968883
KGEOR05_92	280	0.01199593	0.00000000	0.00000000	0.01540909	0.97259497
KGEOR05_93	281	0.00055050	0.00000000	0.00000000	0.01311874	0.98633076
KGEOR05_94	281	0.00014593	0.00000000	0.00000000	0.00047752	0.99937655
KGEOR05_95	279	0.00088426	0.00000000	0.00000000	0.04081669	0.95829905
KGISA01_1	278	0.00014451	0.00000000	0.00000000	0.87645915	0.12339634
KGISA01_2	281	0.00010338	0.00000000	0.00000000	0.81285623	0.18704039
KGISA01_3	281	0.00069951	0.00000000	0.00000000	0.88283801	0.11646247
KGISA01_4	281	0.00062279	0.00000000	0.00000000	0.35055451	0.64882271
KGISA01_5	279	0.00015785	0.00000000	0.00000000	0.49564550	0.50419665
KGISA01_6	279	0.00035791	0.00000000	0.00000000	0.00964177	0.99000032
KGISA01_7	281	0.00000377	0.00000000	0.00000000	0.98308024	0.01691599
KGISA01_8	281	0.00008627	0.00000000	0.00000000	0.96846422	0.03144951
KGISA01_9	280	0.00204894	0.00000000	0.00000004	0.94693579	0.05101523
KGISA01_10	279	0.00000304	0.00000000	0.00000000	0.00834312	0.99165384
KGISA01_11	279	0.00000088	0.00000000	0.00000000	0.61255946	0.38743966
KGISA01_12	281	0.00004793	0.00000000	0.00000000	0.98928482	0.01066725
KGISA01_13	278	0.02149562	0.00000000	0.00000000	0.97630424	0.00220014
KGISA01_14	276	0.00001331	0.00000000	0.00000000	0.98965504	0.01033165
KGISA01_15	281	0.00053926	0.00000000	0.00000000	0.69252053	0.30694021
KGISA01_16	278	0.10819646	0.00000000	0.00000000	0.11917258	0.77263096
KGISA01_17	281	0.00000091	0.00000000	0.00000000	0.98272521	0.01727387
KGISA01_18	281	0.00046686	0.00000000	0.00000000	0.99617598	0.00335716
KGISA01_19	280	0.07713163	0.00000000	0.00000000	0.87202313	0.05084524
KGISA01_20	280	0.03407455	0.00000000	0.00000001	0.67812202	0.28780342
KGISA01_21	272	0.00001289	0.00000000	0.00000001	0.84714102	0.15284608
KGISA01_22	281	0.00001985	0.00000000	0.00000004	0.93106931	0.06891080
KGISA01_23	279	0.00010968	0.00000000	0.00000000	0.93642094	0.06346937
KGISA01_24	280	0.00018474	0.00000000	0.00000000	0.92205026	0.07776500
KGISA01_25	281	0.00047430	0.00000000	0.00000000	0.20558446	0.79394125
KGISA01_26	281	0.00012692	0.00000000	0.00000000	0.98919460	0.01067848
KGISA01_27	281	0.03722001	0.00000000	0.00000000	0.78061002	0.18216997
KGISA01_28	279	0.00000036	0.00000000	0.00000000	0.99925411	0.00074553
KGISA01_29	277	0.00082699	0.00000000	0.00000000	0.97756392	0.02160909
KGISA01_30	281	0.00003934	0.00000000	0.00000000	0.99950336	0.00045730
KGISA01_31	272	0.02118482	0.00000000	0.00000000	0.95465202	0.02416316
KGISA01_32	281	0.00068303	0.00000000	0.00000000	0.85001926	0.14929772
KGISA01_33	281	0.00059310	0.00000000	0.00000000	0.99830857	0.00109833
KGISA01_34	280	0.00003547	0.00000000	0.00000002	0.86377681	0.13618770
KGISA01_35	275	0.00002795	0.00000000	0.00000000	0.89052000	0.10945206
KGISA01_36	281	0.00000006	0.00000000	0.00000000	0.99972427	0.00027567
KGISA01_37	280	0.00013516	0.00000000	0.00000000	0.99173811	0.00812673
KGISA01_38	281	0.05228630	0.00000000	0.00000002	0.87237394	0.07533974
KGISA01_39	280	0.61248712	0.00000000	0.00000000	0.37847030	0.00904258
KGISA01_40	279	0.00679496	0.00000000	0.00000000	0.95999552	0.03320953
KGISA01_41	280	0.02248159	0.00000000	0.00000000	0.47024167	0.50727675
KGISA01_42	281	0.00000139	0.00000000	0.00000000	0.89327006	0.10672855
KGISA01_43	278	0.00074213	0.00000000	0.00000000	0.02634928	0.97290858
KGISA01_44	275	0.00009372	0.00000000	0.00000000	0.42953617	0.57037011
KGISA01_45	281	0.02241185	0.00000000	0.00000000	0.86843768	0.10915047
KGISA01_46	276	0.00009863	0.00000000	0.00000000	0.10357577	0.89632560
KGISA01_47	281	0.00001327	0.00000000	0.00000000	0.95208328	0.04790345
KGISA01_48	281	0.00061883	0.00000000	0.00000000	0.10200046	0.89738071
KGISA01_49	279	0.00192762	0.00000000	0.00000000	0.99558193	0.00249045
KGISA01_50	281	0.05839569	0.00000000	0.00000000	0.66293705	0.27866726
KGISA01_51	281	0.00051502	0.00000000	0.00000000	0.99572678	0.00375820
KGISA01_52	280	0.00112044	0.00000000	0.00000000	0.83605838	0.16282117
KGISA01_53	272	0.00007172	0.00000000	0.00000002	0.99303004	0.00689822
KGISA01_54	281	0.00010245	0.00000000	0.00000000	0.97524679	0.02465076
KGISA01_55	281	0.00010245	0.00000000	0.00000000	0.97524679	0.02465076
KGISA01_56	279	0.00001945	0.00000000	0.00000000	0.39176774	0.60821281
KGISA01_57	281	0.00012645	0.00000000	0.00000000	0.98932540	0.01054815
KGISA01_58	281	0.00100367	0.00000000	0.00000046	0.99235070	0.00664517
KGISA01_59	281	0.00002047	0.00000000	0.00000000	0.95281432	0.04716521
KGISA01_60	276	0.00001424	0.00000000	0.00000000	0.96105912	0.03892664
KGISA01_61	281	0.00000189	0.00000000	0.00000000	0.94459372	0.05540439
KGISA01_62	280	0.00221598	0.00000000	0.00000000	0.57907707	0.41870695
KGISA01_63	281	0.00284832	0.00000000	0.00000000	0.73571125	0.26144043
KGISA01_64	281	0.00000013	0.00000000	0.00000000	0.99969949	0.00030038
KGISA01_65	280	0.04693369	0.00000000	0.00000000	0.45737173	0.49569457
KGISA01_66	281	0.00667034	0.00000000	0.00000000	0.93365765	0.05967200
KGISA01_67	281	0.00000007	0.00000000	0.00000003	0.97407490	0.02592499
KGISA01_68	280	0.01928651	0.00000000	0.00000000	0.96666639	0.01404710
KGISA01_69	281	0.00038633	0.00000000	0.00000000	0.99487692	0.00473675
KGISA01_70	277	0.09028430	0.00000000	0.00000000	0.05286088	0.85685483
KGISA01_71	281	0.00007486	0.00000000	0.00000000	0.42789729	0.57202785
KGISA01_72	268	0.00028849	0.00000000	0.00000001	0.99723392	0.00247758
KGISA01_73	278	0.00000075	0.00000000	0.00000000	0.99008536	0.00991389
KGISA01_74	281	0.00089758	0.00000000	0.00000000	0.84258644	0.15651597
KGISA01_75	275	0.00000759	0.00000000	0.00000000	0.99524662	0.00474579
KGISA01_76	281	0.00094042	0.00000000	0.00000000	0.98565587	0.01340371
KGISA01_77	281	0.00000048	0.00000000	0.00000000	0.99906721	0.00093231
KGISA01_78	280	0.00001734	0.00000000	0.00000000	0.99937509	0.00060757
KGISA01_79	281	0.00068553	0.00000000	0.00000000	0.87515938	0.12415509
KGISA01_80	279	0.00033970	0.00000000	0.00000001	0.99882211	0.00083818
KGISA01_81	278	0.00000175	0.00000000	0.00000000	0.99136991	0.00862833
KGOLS06_1	278	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000
KGOLS06_2	280	0.99979501	0.00000000	0.00000000	0.00000024	0.00020475
KGOLS06_3	281	0.35858282	0.00000000	0.00000000	0.00009545	0.64132173
KGOLS06_4	280	0.99999945	0.00000000	0.00000000	0.00000001	0.00000055
KGOLS06_5	274	0.99994363	0.00000000	0.00000000	0.00000007	0.00005630
KGOLS06_6	279	0.99945232	0.00000000	0.00000000	0.00009151	0.00045617
